ImageId,Path,Set
ID_0221b902b.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_0221b902b.dcm,val
ID_1ff1633be.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_1ff1633be.dcm,val
ID_2cfaec719.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_2cfaec719.dcm,val
ID_f9ee65f4c.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_f9ee65f4c.dcm,val
ID_623664958.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_623664958.dcm,val
ID_aaa0d1b33.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_aaa0d1b33.dcm,val
ID_b25830783.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_b25830783.dcm,val
ID_1f6f74795.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_1f6f74795.dcm,val
ID_5718f09a3.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_5718f09a3.dcm,val
ID_0fdb495f1.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_0fdb495f1.dcm,val
ID_2ed871023.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_2ed871023.dcm,val
ID_5256d5d66.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_5256d5d66.dcm,val
ID_d30de5793.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_d30de5793.dcm,val
ID_854e17350.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_854e17350.dcm,val
ID_79ea5a6aa.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_79ea5a6aa.dcm,val
ID_af4fb97e7.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_af4fb97e7.dcm,val
ID_7ee962256.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_7ee962256.dcm,val
ID_cb62dd5df.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_cb62dd5df.dcm,val
ID_3457e468c.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_3457e468c.dcm,val
ID_3d89e44ca.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_3d89e44ca.dcm,val
ID_10bc109aa.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_10bc109aa.dcm,val
ID_fea965334.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_fea965334.dcm,val
ID_3d6a8a43a.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_3d6a8a43a.dcm,val
ID_0650141b9.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_0650141b9.dcm,val
ID_987863495.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_987863495.dcm,val
ID_b439e7bb3.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_b439e7bb3.dcm,val
ID_eb437d848.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_eb437d848.dcm,val
ID_3a1c00f7d.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_3a1c00f7d.dcm,val
ID_37bf6f90f.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_37bf6f90f.dcm,val
ID_73ebcfe74.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_73ebcfe74.dcm,val
ID_0194bdd5a.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_0194bdd5a.dcm,val
ID_f83066337.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_f83066337.dcm,val
ID_c832ccaba.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_c832ccaba.dcm,val
ID_2d815500b.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_2d815500b.dcm,val
ID_76f827e3c.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_76f827e3c.dcm,val
ID_d6d359ce7.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_d6d359ce7.dcm,val
ID_78348c46e.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_78348c46e.dcm,val
ID_edd953726.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_edd953726.dcm,val
ID_25fd35b96.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_25fd35b96.dcm,val
ID_2d980af91.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_2d980af91.dcm,val
ID_aa23f6db9.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_aa23f6db9.dcm,val
ID_4c6a74b05.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_4c6a74b05.dcm,val
ID_f7eecca96.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_f7eecca96.dcm,val
ID_1c1845a32.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_1c1845a32.dcm,val
ID_17f900cf7.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_17f900cf7.dcm,val
ID_4919b6257.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_4919b6257.dcm,val
ID_95747e23a.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_95747e23a.dcm,val
ID_b40d2547b.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_b40d2547b.dcm,val
ID_97d796464.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_97d796464.dcm,val
ID_f0d99740e.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_f0d99740e.dcm,val
ID_6f8300487.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_6f8300487.dcm,val
ID_fcd69071e.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_fcd69071e.dcm,val
ID_2875dca36.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_2875dca36.dcm,val
ID_dbefe3bcd.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_dbefe3bcd.dcm,val
ID_c0dbd6e79.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_c0dbd6e79.dcm,val
ID_e961bb75c.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_e961bb75c.dcm,val
ID_1e5213dfb.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_1e5213dfb.dcm,val
ID_1b87247f2.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_1b87247f2.dcm,val
ID_f7bb077ae.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_f7bb077ae.dcm,val
ID_b282f124f.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_b282f124f.dcm,val
ID_66a90e735.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_66a90e735.dcm,val
ID_07f3fd364.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_07f3fd364.dcm,val
ID_c31346934.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_c31346934.dcm,val
ID_123ae82c1.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_123ae82c1.dcm,val
ID_b5aeae547.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_b5aeae547.dcm,val
ID_3e0ce6032.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_3e0ce6032.dcm,val
ID_422f28eef.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_422f28eef.dcm,val
ID_876fcd7a1.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_876fcd7a1.dcm,val
ID_cd3415e05.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_cd3415e05.dcm,val
ID_6780e866f.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_6780e866f.dcm,val
ID_5c6b1c514.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_5c6b1c514.dcm,val
ID_d0c466bc9.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_d0c466bc9.dcm,val
ID_54ddf2f66.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_54ddf2f66.dcm,val
ID_a3b6a0b8d.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_a3b6a0b8d.dcm,val
ID_ebc275f98.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_ebc275f98.dcm,val
ID_7c7fd0599.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_7c7fd0599.dcm,val
ID_cc0b58328.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_cc0b58328.dcm,val
ID_6ae46a46b.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_6ae46a46b.dcm,val
ID_9af3ce2cb.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_9af3ce2cb.dcm,val
ID_d74726330.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_d74726330.dcm,val
ID_d98e1e389.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_d98e1e389.dcm,val
ID_c4bf5f268.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_c4bf5f268.dcm,val
ID_9693f147e.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_9693f147e.dcm,val
ID_ced9dc0fa.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_ced9dc0fa.dcm,val
ID_b45f0a48a.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_b45f0a48a.dcm,val
ID_b36451b9d.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_b36451b9d.dcm,val
ID_f4f342654.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_f4f342654.dcm,val
ID_5811d6222.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_5811d6222.dcm,val
ID_d278731e8.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_d278731e8.dcm,val
ID_27b10663e.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_27b10663e.dcm,val
ID_98020c43e.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_98020c43e.dcm,val
ID_49a6836dd.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_49a6836dd.dcm,val
ID_c75c2fb2d.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_c75c2fb2d.dcm,val
ID_2ac73b376.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_2ac73b376.dcm,val
ID_0bb960c48.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_0bb960c48.dcm,val
ID_1ce654108.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_1ce654108.dcm,val
ID_5b74fb0be.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_5b74fb0be.dcm,val
ID_b2a440612.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_b2a440612.dcm,val
ID_1755ee6ee.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_1755ee6ee.dcm,val
ID_3ce4ebe19.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_3ce4ebe19.dcm,val
ID_728643116.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_728643116.dcm,val
ID_54edc75b5.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_54edc75b5.dcm,val
ID_5d80cb34e.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_5d80cb34e.dcm,val
ID_fb568afd7.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_fb568afd7.dcm,val
ID_5b30ecfbe.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_5b30ecfbe.dcm,val
ID_025297e5a.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_025297e5a.dcm,val
ID_18891ca60.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_18891ca60.dcm,val
ID_7268da6ed.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_7268da6ed.dcm,val
ID_409acfd38.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_409acfd38.dcm,val
ID_f1bcba6b9.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_f1bcba6b9.dcm,val
ID_15a2ba2ad.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_15a2ba2ad.dcm,val
ID_84fb09e4b.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_84fb09e4b.dcm,val
ID_fa1f5a727.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_fa1f5a727.dcm,val
ID_54a22f0b5.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_54a22f0b5.dcm,val
ID_376655698.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_376655698.dcm,val
ID_74f1f7b93.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_74f1f7b93.dcm,val
ID_63bd38c11.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_63bd38c11.dcm,val
ID_bba6b389f.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_bba6b389f.dcm,val
ID_f49f5003e.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_f49f5003e.dcm,val
ID_d2ce0f2ff.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_d2ce0f2ff.dcm,val
ID_a639c308a.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_a639c308a.dcm,val
ID_7f401f27f.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_7f401f27f.dcm,val
ID_cfa0b2d68.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_cfa0b2d68.dcm,val
ID_ae193130d.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_ae193130d.dcm,val
ID_af52b5d56.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_af52b5d56.dcm,val
ID_cb5d295e7.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_cb5d295e7.dcm,val
ID_ea2d1f89f.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_ea2d1f89f.dcm,val
ID_26a3feaaa.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_26a3feaaa.dcm,val
ID_9381515b9.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_9381515b9.dcm,val
ID_b4c2ac95b.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_b4c2ac95b.dcm,val
ID_acec1cd5e.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_acec1cd5e.dcm,val
ID_050e96f90.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_050e96f90.dcm,val
ID_73ba71d77.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_73ba71d77.dcm,val
ID_d232b47ec.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_d232b47ec.dcm,val
ID_ea574bf28.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_ea574bf28.dcm,val
ID_4ebcd0c53.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_4ebcd0c53.dcm,val
ID_1eff08d3c.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_1eff08d3c.dcm,val
ID_909b53353.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_909b53353.dcm,val
ID_29c81ed64.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_29c81ed64.dcm,val
ID_f6044c733.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_f6044c733.dcm,val
ID_088dfdb6a.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_088dfdb6a.dcm,val
ID_ac9c75061.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_ac9c75061.dcm,val
ID_ba7fd2b69.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_ba7fd2b69.dcm,val
ID_025f1e40c.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_025f1e40c.dcm,val
ID_922c3eb30.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_922c3eb30.dcm,val
ID_506853164.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_506853164.dcm,val
ID_b54261c7a.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_b54261c7a.dcm,val
ID_439ad477b.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_439ad477b.dcm,val
ID_ac4362f2c.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_ac4362f2c.dcm,val
ID_7825d8473.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_7825d8473.dcm,val
ID_a0edcc909.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_a0edcc909.dcm,val
ID_6d3d85279.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_6d3d85279.dcm,val
ID_5bd8c5aac.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_5bd8c5aac.dcm,val
ID_332dea973.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_332dea973.dcm,val
ID_70ca7a871.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_70ca7a871.dcm,val
ID_bb2aaefb6.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_bb2aaefb6.dcm,val
ID_6ae004398.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_6ae004398.dcm,val
ID_2d93d1e24.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_2d93d1e24.dcm,val
ID_a8d8d5883.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_a8d8d5883.dcm,val
ID_50ad075ca.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_50ad075ca.dcm,val
ID_3f6f4811c.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_3f6f4811c.dcm,val
ID_47e3a0f03.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_47e3a0f03.dcm,val
ID_6c0b9316f.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_6c0b9316f.dcm,val
ID_6086593c0.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_6086593c0.dcm,val
ID_7c166d344.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_7c166d344.dcm,val
ID_bf6030360.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_bf6030360.dcm,val
ID_4024480ff.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_4024480ff.dcm,val
ID_d13e853d1.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_d13e853d1.dcm,val
ID_643e7e94d.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_643e7e94d.dcm,val
ID_938c937c8.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_938c937c8.dcm,val
ID_8cd2e5b7c.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_8cd2e5b7c.dcm,val
ID_60c496255.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_60c496255.dcm,val
ID_6fd8b6961.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_6fd8b6961.dcm,val
ID_fdce8b45d.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_fdce8b45d.dcm,val
ID_b809287b0.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_b809287b0.dcm,val
ID_a540d36ed.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_a540d36ed.dcm,val
ID_2fb228080.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_2fb228080.dcm,val
ID_ba5a9ad4f.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_ba5a9ad4f.dcm,val
ID_493e2881b.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_493e2881b.dcm,val
ID_b60d17613.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_b60d17613.dcm,val
ID_aaf9d548e.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_aaf9d548e.dcm,val
ID_403d368ec.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_403d368ec.dcm,val
ID_137bc3f46.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_137bc3f46.dcm,val
ID_c377bb76a.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_c377bb76a.dcm,val
ID_a411e3882.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_a411e3882.dcm,val
ID_860419ac2.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_860419ac2.dcm,val
ID_3b157e6a9.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_3b157e6a9.dcm,val
ID_5e3abb1f6.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_5e3abb1f6.dcm,val
ID_749f36aec.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_749f36aec.dcm,val
ID_3570e1ef7.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_3570e1ef7.dcm,val
ID_f012bdc6d.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_f012bdc6d.dcm,val
ID_0d735ae70.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_0d735ae70.dcm,val
ID_2d912f4c0.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_2d912f4c0.dcm,val
ID_149e59cb5.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_149e59cb5.dcm,val
ID_2ac657b05.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_2ac657b05.dcm,val
ID_598f0a23a.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_598f0a23a.dcm,val
ID_1a92f5bf8.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_1a92f5bf8.dcm,val
ID_23073301c.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_23073301c.dcm,val
ID_168b4a66c.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_168b4a66c.dcm,val
ID_4fba288a2.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_4fba288a2.dcm,val
ID_22529a620.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_22529a620.dcm,val
ID_315754f95.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_315754f95.dcm,val
ID_1cf48e5be.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_1cf48e5be.dcm,val
ID_9d95e40c8.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_9d95e40c8.dcm,val
ID_427cf2bfb.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_427cf2bfb.dcm,val
ID_856b7ec85.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_856b7ec85.dcm,val
ID_28d6abeeb.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_28d6abeeb.dcm,val
ID_afd8ca667.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_afd8ca667.dcm,val
ID_d548d51d1.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_d548d51d1.dcm,val
ID_4c9c8c093.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_4c9c8c093.dcm,val
ID_a351077b9.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_a351077b9.dcm,val
ID_fb52a7f20.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_fb52a7f20.dcm,val
ID_5c004b92b.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_5c004b92b.dcm,val
ID_be42fa6c8.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_be42fa6c8.dcm,val
ID_481ba8255.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_481ba8255.dcm,val
ID_e7eac7dab.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_e7eac7dab.dcm,val
ID_d705c549b.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_d705c549b.dcm,val
ID_677aec193.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_677aec193.dcm,val
ID_17f91fafd.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_17f91fafd.dcm,val
ID_4e53873be.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_4e53873be.dcm,val
ID_f6ed1dbd4.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_f6ed1dbd4.dcm,val
ID_12001c3b8.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_12001c3b8.dcm,val
ID_d6d6c8122.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_d6d6c8122.dcm,val
ID_6b005054d.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_6b005054d.dcm,val
ID_8beda839b.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_8beda839b.dcm,val
ID_569b5ad81.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_569b5ad81.dcm,val
ID_2889e369e.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_2889e369e.dcm,val
ID_09adde12d.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_09adde12d.dcm,val
ID_991b31b65.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_991b31b65.dcm,val
ID_d31c919a1.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_d31c919a1.dcm,val
ID_fb45aff65.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_fb45aff65.dcm,val
ID_6f00d6ce6.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_6f00d6ce6.dcm,val
ID_58c7010f7.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_58c7010f7.dcm,val
ID_55df8adfc.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_55df8adfc.dcm,val
ID_23b304120.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_23b304120.dcm,val
ID_6564d1473.dcm,/media/nvme/Datasets/Pneumothorax/dicom-images-test2/ID_6564d1473.dcm,val
